"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2015,1,"B6","JetBlue Airways","SAN","San Diego, CA: San Diego International",98.00,18.00,8.93,1.00,5.81,0.00,2.26,4.00,0.00,895.00,448.00,27.00,276.00,0.00,144.00,
2015,1,"B6","JetBlue Airways","LAX","Los Angeles, CA: Los Angeles International",357.00,65.00,27.81,2.31,28.78,0.00,6.09,17.00,1.00,3252.00,1611.00,245.00,1086.00,0.00,310.00,
2015,1,"B6","JetBlue Airways","PHX","Phoenix, AZ: Phoenix Sky Harbor International",61.00,13.00,3.91,0.00,3.67,0.64,4.78,3.00,0.00,605.00,145.00,0.00,256.00,18.00,186.00,
2015,1,"B6","JetBlue Airways","MCO","Orlando, FL: Orlando International",1594.00,385.00,103.39,8.12,129.94,3.25,140.29,76.00,1.00,22760.00,5911.00,837.00,5211.00,120.00,10681.00,
2015,1,"B6","JetBlue Airways","DCA","Washington, DC: Ronald Reagan Washington National",869.00,166.00,50.93,4.48,61.67,1.94,46.98,51.00,0.00,10198.00,3457.00,451.00,3228.00,103.00,2959.00,
2015,1,"B6","JetBlue Airways","TPA","Tampa, FL: Tampa International",531.00,128.00,42.87,5.54,52.22,0.00,27.37,25.00,1.00,6781.00,2192.00,476.00,2028.00,0.00,2085.00,
2015,1,"B6","JetBlue Airways","IAD","Washington, DC: Washington Dulles International",169.00,40.00,16.73,0.30,9.79,0.00,13.18,11.00,0.00,2230.00,796.00,29.00,470.00,0.00,935.00,
2015,1,"B6","JetBlue Airways","SLC","Salt Lake City, UT: Salt Lake City International",144.00,37.00,15.31,0.00,8.44,0.00,13.25,2.00,1.00,1458.00,631.00,0.00,230.00,0.00,597.00,
2015,1,"B6","JetBlue Airways","DEN","Denver, CO: Denver International",80.00,24.00,6.00,0.47,8.90,0.00,8.63,4.00,0.00,1240.00,492.00,20.00,330.00,0.00,398.00,
2015,1,"B6","JetBlue Airways","SEA","Seattle, WA: Seattle/Tacoma International",142.00,35.00,10.73,0.91,17.44,0.00,5.92,5.00,3.00,1792.00,575.00,75.00,847.00,0.00,295.00,
2015,1,"B6","JetBlue Airways","ORD","Chicago, IL: Chicago O'Hare International",170.00,38.00,10.83,0.00,17.70,0.00,9.47,9.00,0.00,1971.00,663.00,0.00,732.00,0.00,576.00,
2015,1,"B6","JetBlue Airways","LGA","New York, NY: LaGuardia",589.00,234.00,42.79,1.60,129.74,3.36,56.50,26.00,3.00,14619.00,2077.00,109.00,8234.00,185.00,4014.00,
2015,1,"B6","JetBlue Airways","CLT","Charlotte, NC: Charlotte Douglas International",115.00,24.00,6.82,0.13,7.72,0.00,9.33,8.00,0.00,1648.00,365.00,24.00,506.00,0.00,753.00,
2015,1,"B6","JetBlue Airways","PHL","Philadelphia, PA: Philadelphia International",135.00,33.00,4.54,1.24,23.16,0.00,4.06,12.00,0.00,2481.00,189.00,27.00,1789.00,0.00,476.00,
2015,1,"B6","JetBlue Airways","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",50.00,12.00,6.57,0.00,3.27,0.00,2.15,4.00,0.00,595.00,373.00,0.00,92.00,0.00,130.00,
2015,1,"B6","JetBlue Airways","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",129.00,24.00,7.93,0.00,11.65,0.00,4.42,14.00,0.00,1250.00,518.00,0.00,444.00,0.00,288.00,
2015,1,"B6","JetBlue Airways","PDX","Portland, OR: Portland International",81.00,14.00,2.64,0.00,3.16,0.00,8.20,1.00,1.00,788.00,111.00,0.00,109.00,0.00,568.00,
2015,1,"B6","JetBlue Airways","DTW","Detroit, MI: Detroit Metro Wayne County",92.00,10.00,5.53,1.10,2.66,0.36,0.35,8.00,0.00,602.00,260.00,211.00,112.00,9.00,10.00,
2015,1,"DL","Delta Air Lines Inc.","MIA","Miami, FL: Miami International",745.00,96.00,31.14,12.98,32.02,0.00,19.86,13.00,1.00,4967.00,1492.00,761.00,1599.00,0.00,1115.00,
2015,1,"DL","Delta Air Lines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1009.00,117.00,41.23,11.95,40.74,0.00,23.07,16.00,0.00,5308.00,2006.00,687.00,1363.00,0.00,1252.00,
2015,1,"DL","Delta Air Lines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",4180.00,510.00,162.19,34.90,177.25,0.00,135.66,26.00,1.00,30664.00,13645.00,3008.00,5651.00,0.00,8360.00,
2015,1,"DL","Delta Air Lines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",18529.00,2033.00,590.49,99.56,781.59,1.64,559.72,99.00,14.00,129006.00,52021.00,9768.00,34586.00,262.00,32369.00,
2015,1,"DL","Delta Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",897.00,138.00,45.16,11.84,50.48,0.00,30.52,5.00,2.00,6945.00,2358.00,685.00,1810.00,0.00,2092.00,
2015,1,"DL","Delta Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",2680.00,270.00,103.53,21.39,66.45,0.00,78.64,12.00,1.00,14991.00,6701.00,1628.00,2276.00,0.00,4386.00,
2015,1,"DL","Delta Air Lines Inc.","LAX","Los Angeles, CA: Los Angeles International",1797.00,178.00,71.12,21.91,54.08,1.00,29.89,13.00,4.00,11056.00,5351.00,1173.00,1527.00,241.00,2764.00,
2015,1,"DL","Delta Air Lines Inc.","ORD","Chicago, IL: Chicago O'Hare International",570.00,87.00,33.16,1.94,42.76,0.00,9.15,1.00,0.00,4306.00,1743.00,165.00,2033.00,0.00,365.00,
2015,1,"DL","Delta Air Lines Inc.","PDX","Portland, OR: Portland International",338.00,56.00,24.45,2.85,19.38,0.00,9.32,1.00,3.00,2092.00,995.00,188.00,517.00,0.00,392.00,
2015,1,"DL","Delta Air Lines Inc.","JFK","New York, NY: John F. Kennedy International",2077.00,454.00,86.07,13.75,237.21,0.00,116.97,94.00,2.00,28341.00,8367.00,901.00,10597.00,0.00,8476.00,
2015,1,"DL","Delta Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",622.00,88.00,26.43,7.55,44.04,0.00,9.97,6.00,2.00,4058.00,1024.00,409.00,1894.00,0.00,731.00,
2015,1,"DL","Delta Air Lines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",3892.00,459.00,146.96,26.46,139.65,0.00,145.93,40.00,2.00,25487.00,9924.00,2232.00,4579.00,0.00,8752.00,
2015,1,"DL","Delta Air Lines Inc.","BOS","Boston, MA: Logan International",1275.00,274.00,59.72,14.05,129.47,0.00,70.76,87.00,0.00,14520.00,4455.00,808.00,4942.00,0.00,4315.00,
2015,1,"DL","Delta Air Lines Inc.","DEN","Denver, CO: Denver International",555.00,83.00,33.94,4.57,28.95,1.00,14.53,5.00,1.00,3906.00,1759.00,296.00,1058.00,26.00,767.00,
2015,1,"DL","Delta Air Lines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",263.00,55.00,7.59,1.00,39.19,0.00,7.22,0.00,0.00,2398.00,727.00,24.00,1137.00,0.00,510.00,
2015,1,"DL","Delta Air Lines Inc.","EWR","Newark, NJ: Newark Liberty International",410.00,74.00,21.50,1.83,35.80,0.00,14.86,22.00,1.00,5923.00,1520.00,51.00,3202.00,0.00,1150.00,
2015,1,"DL","Delta Air Lines Inc.","LGA","New York, NY: LaGuardia",2216.00,517.00,87.59,17.59,277.26,0.00,134.57,130.00,10.00,27436.00,5560.00,1193.00,11663.00,0.00,9020.00,
2015,1,"DL","Delta Air Lines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",407.00,47.00,26.85,1.87,7.64,0.00,10.65,0.00,0.00,2376.00,1566.00,97.00,283.00,0.00,430.00,
2015,1,"DL","Delta Air Lines Inc.","MCO","Orlando, FL: Orlando International",1371.00,200.00,69.54,15.68,71.86,0.00,42.92,18.00,1.00,11169.00,4616.00,1573.00,2573.00,0.00,2407.00,
2015,1,"DL","Delta Air Lines Inc.","TPA","Tampa, FL: Tampa International",964.00,128.00,46.22,10.56,36.74,0.00,34.48,12.00,0.00,6823.00,2717.00,497.00,1552.00,0.00,2057.00,
2015,1,"DL","Delta Air Lines Inc.","PHL","Philadelphia, PA: Philadelphia International",518.00,97.00,19.85,3.37,60.63,0.00,13.15,4.00,0.00,5826.00,1062.00,195.00,3528.00,0.00,1041.00,
2015,1,"DL","Delta Air Lines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",224.00,23.00,6.68,2.34,7.54,0.00,6.43,0.00,0.00,1090.00,322.00,136.00,201.00,0.00,431.00,
2015,1,"DL","Delta Air Lines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",517.00,72.00,28.85,4.30,26.13,0.00,12.71,0.00,1.00,3029.00,1322.00,255.00,758.00,0.00,694.00,
2015,1,"DL","Delta Air Lines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",588.00,70.00,29.20,2.65,28.43,0.00,9.72,1.00,0.00,4645.00,1900.00,215.00,1861.00,0.00,669.00,
2015,1,"DL","Delta Air Lines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",726.00,94.00,33.30,5.79,36.71,0.00,18.20,2.00,1.00,4993.00,1745.00,686.00,1700.00,0.00,862.00,
2015,1,"DL","Delta Air Lines Inc.","IAD","Washington, DC: Washington Dulles International",186.00,19.00,8.17,1.72,6.69,0.00,2.42,0.00,0.00,600.00,296.00,73.00,141.00,0.00,90.00,
2015,1,"DL","Delta Air Lines Inc.","SAN","San Diego, CA: San Diego International",455.00,37.00,13.96,3.32,12.75,0.00,6.98,2.00,0.00,1546.00,601.00,283.00,344.00,0.00,318.00,
2015,1,"DL","Delta Air Lines Inc.","LAS","Las Vegas, NV: McCarran International",836.00,89.00,39.32,11.02,23.34,0.00,15.31,6.00,0.00,4851.00,2331.00,865.00,873.00,0.00,782.00,
2015,1,"DL","Delta Air Lines Inc.","MDW","Chicago, IL: Chicago Midway International",219.00,33.00,10.57,4.53,10.21,0.00,7.69,1.00,0.00,1937.00,595.00,501.00,378.00,0.00,463.00,
2015,1,"DL","Delta Air Lines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",513.00,60.00,32.62,0.85,16.35,0.00,10.18,1.00,0.00,2698.00,1827.00,52.00,477.00,0.00,342.00,
2015,1,"EV","ExpressJet Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",1371.00,367.00,111.12,0.05,92.66,0.00,163.17,47.00,1.00,27544.00,11687.00,1.00,3625.00,0.00,12231.00,
2015,1,"EV","ExpressJet Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",5254.00,1088.00,274.05,0.00,354.71,0.00,459.24,67.00,4.00,69234.00,25230.00,0.00,11963.00,0.00,32041.00,
2015,1,"EV","ExpressJet Airlines Inc.","IAD","Washington, DC: Washington Dulles International",1230.00,304.00,54.55,4.50,106.69,0.00,138.26,54.00,0.00,20484.00,5041.00,604.00,5072.00,0.00,9767.00,
2015,1,"EV","ExpressJet Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",5777.00,1031.00,176.35,27.96,457.53,0.00,369.16,58.00,42.00,60830.00,14911.00,2794.00,18982.00,0.00,24143.00,
2015,1,"EV","ExpressJet Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",3771.00,927.00,123.80,23.03,449.29,0.00,330.88,107.00,0.00,55684.00,9962.00,3022.00,21849.00,0.00,20851.00,
2015,1,"EV","ExpressJet Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",2675.00,560.00,76.01,10.22,258.56,0.00,215.21,302.00,2.00,33870.00,5481.00,848.00,15501.00,0.00,12040.00,
2015,1,"EV","ExpressJet Airlines Inc.","LGA","New York, NY: LaGuardia",1047.00,302.00,90.65,0.26,122.55,0.00,88.55,144.00,4.00,21494.00,7525.00,7.00,6229.00,0.00,7733.00,
2015,1,"EV","ExpressJet Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",343.00,97.00,25.50,4.94,38.63,0.00,27.92,13.00,1.00,5733.00,1980.00,518.00,1568.00,0.00,1667.00,
2015,1,"EV","ExpressJet Airlines Inc.","DEN","Denver, CO: Denver International",1219.00,258.00,36.36,8.46,110.59,0.00,102.59,42.00,5.00,16450.00,3483.00,1122.00,5273.00,0.00,6572.00,
2015,1,"EV","ExpressJet Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",2457.00,452.00,123.49,2.13,105.25,0.00,221.13,69.00,0.00,30706.00,12086.00,152.00,3428.00,0.00,15040.00,
2015,1,"EV","ExpressJet Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",804.00,163.00,44.20,0.00,49.97,0.00,68.84,26.00,1.00,11215.00,4093.00,0.00,1822.00,0.00,5300.00,
2015,1,"EV","ExpressJet Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",281.00,53.00,13.93,0.00,27.72,0.00,11.35,20.00,0.00,2018.00,507.00,0.00,954.00,0.00,557.00,
2015,1,"EV","ExpressJet Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",22.00,9.00,5.09,0.00,3.65,0.00,0.26,1.00,0.00,312.00,183.00,0.00,120.00,0.00,9.00,
2015,1,"EV","ExpressJet Airlines Inc.","BOS","Boston, MA: Logan International",186.00,45.00,13.81,0.00,18.70,0.00,12.49,16.00,1.00,2032.00,785.00,0.00,722.00,0.00,525.00,
2015,1,"EV","ExpressJet Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",17.00,13.00,3.51,0.00,4.10,0.00,5.39,0.00,0.00,663.00,159.00,0.00,278.00,0.00,226.00,
2015,1,"EV","ExpressJet Airlines Inc.","MDW","Chicago, IL: Chicago Midway International",228.00,70.00,35.31,0.00,20.61,0.00,14.08,3.00,0.00,5078.00,3076.00,0.00,994.00,0.00,1008.00,
2015,1,"EV","ExpressJet Airlines Inc.","MCO","Orlando, FL: Orlando International",19.00,4.00,1.90,0.00,1.03,0.00,1.08,0.00,0.00,546.00,399.00,0.00,30.00,0.00,117.00,
2015,1,"EV","ExpressJet Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",31.00,9.00,5.04,0.00,1.88,0.00,2.08,1.00,0.00,473.00,367.00,0.00,41.00,0.00,65.00,
2015,1,"EV","ExpressJet Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",,,,,,,,,,,,,,,,
2015,1,"F9","Frontier Airlines Inc.","SAN","San Diego, CA: San Diego International",73.00,20.00,4.00,0.24,8.07,0.00,7.69,0.00,0.00,930.00,241.00,7.00,254.00,0.00,428.00,
2015,1,"F9","Frontier Airlines Inc.","DEN","Denver, CO: Denver International",1942.00,548.00,114.86,2.10,235.85,0.00,195.18,16.00,2.00,36226.00,7949.00,429.00,11374.00,0.00,16474.00,
2015,1,"F9","Frontier Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",282.00,110.00,17.33,0.00,50.90,0.00,41.77,3.00,0.00,10266.00,2184.00,0.00,3702.00,0.00,4380.00,
2015,1,"F9","Frontier Airlines Inc.","MCO","Orlando, FL: Orlando International",439.00,175.00,45.22,2.09,79.98,0.00,47.71,7.00,0.00,13464.00,3751.00,117.00,3667.00,0.00,5929.00,
2015,1,"F9","Frontier Airlines Inc.","LAS","Las Vegas, NV: McCarran International",229.00,67.00,14.45,0.25,30.53,0.00,21.78,2.00,0.00,4957.00,1284.00,20.00,1523.00,0.00,2130.00,
2015,1,"F9","Frontier Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",229.00,61.00,14.79,1.68,30.37,0.00,14.16,1.00,0.00,4612.00,1278.00,93.00,2014.00,0.00,1227.00,
2015,1,"F9","Frontier Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",155.00,46.00,7.44,0.62,19.98,0.00,17.96,1.00,0.00,3293.00,412.00,46.00,1042.00,0.00,1793.00,
2015,1,"F9","Frontier Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",120.00,60.00,8.48,0.00,26.56,0.00,24.96,8.00,0.00,5954.00,1035.00,0.00,1830.00,0.00,3089.00,
2015,1,"F9","Frontier Airlines Inc.","MIA","Miami, FL: Miami International",180.00,74.00,16.99,3.13,37.90,0.00,15.98,6.00,1.00,5966.00,1338.00,116.00,2169.00,0.00,2343.00,
2015,1,"F9","Frontier Airlines Inc.","TPA","Tampa, FL: Tampa International",182.00,76.00,13.57,0.80,39.63,0.00,22.01,4.00,0.00,5445.00,975.00,50.00,2238.00,0.00,2182.00,
2015,1,"F9","Frontier Airlines Inc.","IAD","Washington, DC: Washington Dulles International",226.00,94.00,20.40,0.29,40.44,0.00,32.87,1.00,0.00,6624.00,1536.00,7.00,2274.00,0.00,2807.00,
2015,1,"F9","Frontier Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",86.00,17.00,2.18,0.00,9.18,0.00,5.64,0.00,1.00,967.00,103.00,0.00,295.00,0.00,569.00,
2015,1,"F9","Frontier Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",105.00,21.00,10.28,0.02,6.69,0.00,4.01,1.00,0.00,1313.00,514.00,1.00,586.00,0.00,212.00,
2015,1,"F9","Frontier Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",72.00,30.00,3.26,0.26,13.36,0.00,13.12,0.00,0.00,2065.00,175.00,10.00,572.00,0.00,1308.00,
2015,1,"F9","Frontier Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",91.00,24.00,3.79,0.00,14.02,0.00,6.19,0.00,0.00,1499.00,303.00,0.00,666.00,0.00,530.00,
2015,1,"F9","Frontier Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",188.00,59.00,16.15,2.03,27.43,0.00,13.39,4.00,0.00,3455.00,1315.00,115.00,1162.00,0.00,863.00,
2015,1,"F9","Frontier Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",137.00,36.00,6.89,0.24,17.69,0.00,11.18,1.00,0.00,2364.00,520.00,4.00,733.00,0.00,1107.00,
2015,1,"F9","Frontier Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",115.00,31.00,6.20,0.35,14.84,0.00,9.60,0.00,0.00,2267.00,571.00,35.00,642.00,0.00,1019.00,
2015,1,"F9","Frontier Airlines Inc.","SFO","San Francisco, CA: San Francisco International",140.00,40.00,9.37,0.06,23.65,0.00,6.92,0.00,0.00,2263.00,569.00,2.00,1061.00,0.00,631.00,
2015,1,"F9","Frontier Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",21.00,6.00,0.62,0.00,1.79,0.00,3.59,1.00,0.00,269.00,30.00,0.00,81.00,0.00,158.00,
2015,1,"F9","Frontier Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",44.00,18.00,3.48,0.05,8.55,0.00,5.92,0.00,0.00,824.00,79.00,8.00,386.00,0.00,351.00,
2015,1,"F9","Frontier Airlines Inc.","PDX","Portland, OR: Portland International",49.00,17.00,4.54,0.07,6.70,0.00,5.68,0.00,0.00,921.00,166.00,4.00,336.00,0.00,415.00,
2015,1,"F9","Frontier Airlines Inc.","LGA","New York, NY: LaGuardia",62.00,29.00,9.28,0.00,15.92,0.00,3.80,4.00,0.00,1814.00,621.00,0.00,958.00,0.00,235.00,
2015,1,"F9","Frontier Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",24.00,9.00,1.72,0.09,3.10,0.00,4.08,0.00,0.00,590.00,62.00,9.00,248.00,0.00,271.00,
2015,1,"F9","Frontier Airlines Inc.","MDW","Chicago, IL: Chicago Midway International",20.00,4.00,1.01,0.00,2.01,0.00,0.98,0.00,0.00,275.00,24.00,0.00,172.00,0.00,79.00,
2015,1,"HA","Hawaiian Airlines Inc.","HNL","Honolulu, HI: Daniel K Inouye International",2811.00,463.00,209.78,4.56,41.74,1.85,205.07,12.00,2.00,19117.00,9446.00,356.00,1323.00,143.00,7849.00,
2015,1,"HA","Hawaiian Airlines Inc.","SFO","San Francisco, CA: San Francisco International",62.00,5.00,1.73,2.12,1.00,0.00,0.15,1.00,0.00,160.00,70.00,56.00,30.00,0.00,4.00,
2015,1,"HA","Hawaiian Airlines Inc.","JFK","New York, NY: John F. Kennedy International",29.00,5.00,3.11,0.89,0.00,0.00,1.00,0.00,0.00,342.00,85.00,240.00,0.00,0.00,17.00,
2015,1,"HA","Hawaiian Airlines Inc.","LAX","Los Angeles, CA: Los Angeles International",130.00,13.00,9.27,0.00,0.00,0.00,3.73,1.00,0.00,551.00,276.00,0.00,0.00,0.00,275.00,
2015,1,"HA","Hawaiian Airlines Inc.","LAS","Las Vegas, NV: McCarran International",75.00,8.00,5.41,0.00,0.00,0.00,2.59,0.00,0.00,298.00,206.00,0.00,0.00,0.00,92.00,
2015,1,"HA","Hawaiian Airlines Inc.","SAN","San Diego, CA: San Diego International",31.00,5.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,191.00,170.00,0.00,0.00,0.00,21.00,
2015,1,"HA","Hawaiian Airlines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",62.00,9.00,4.46,1.00,0.67,0.00,2.87,0.00,1.00,287.00,115.00,25.00,12.00,0.00,135.00,
2015,1,"HA","Hawaiian Airlines Inc.","PDX","Portland, OR: Portland International",31.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,84.00,61.00,0.00,0.00,0.00,23.00,
2015,1,"HA","Hawaiian Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",31.00,6.00,3.58,1.55,0.00,0.00,0.87,0.00,0.00,347.00,224.00,89.00,0.00,0.00,34.00,
2015,1,"MQ","Envoy Air","ORD","Chicago, IL: Chicago O'Hare International",5657.00,2031.00,230.10,36.45,871.16,3.55,889.74,666.00,4.00,153653.00,24303.00,3804.00,51810.00,131.00,73605.00,
2015,1,"MQ","Envoy Air","MIA","Miami, FL: Miami International",729.00,100.00,27.86,4.25,16.33,0.00,51.56,12.00,1.00,6719.00,2140.00,540.00,638.00,0.00,3401.00,
2015,1,"MQ","Envoy Air","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",6713.00,1854.00,289.38,55.81,566.43,6.98,935.41,283.00,4.00,105409.00,24833.00,4404.00,22064.00,266.00,53842.00,
2015,1,"MQ","Envoy Air","MSP","Minneapolis, MN: Minneapolis-St Paul International",63.00,26.00,3.00,6.23,5.43,0.00,11.34,7.00,0.00,2244.00,323.00,515.00,442.00,0.00,964.00,
2015,1,"MQ","Envoy Air","LGA","New York, NY: LaGuardia",1298.00,390.00,49.63,5.01,214.59,0.00,120.78,172.00,2.00,26720.00,4969.00,401.00,11894.00,0.00,9456.00,
2015,1,"MQ","Envoy Air","DTW","Detroit, MI: Detroit Metro Wayne County",407.00,138.00,31.63,24.39,44.51,0.00,37.46,47.00,0.00,9444.00,2110.00,1868.00,2402.00,0.00,3064.00,
2015,1,"MQ","Envoy Air","JFK","New York, NY: John F. Kennedy International",526.00,175.00,22.87,3.52,65.92,0.29,82.40,67.00,0.00,12789.00,2224.00,651.00,3965.00,46.00,5903.00,
2015,1,"MQ","Envoy Air","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",134.00,45.00,10.33,4.42,12.90,0.00,17.36,14.00,0.00,3091.00,823.00,322.00,637.00,0.00,1309.00,
2015,1,"MQ","Envoy Air","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",92.00,38.00,8.34,1.87,12.29,0.00,15.50,8.00,0.00,2758.00,498.00,375.00,768.00,0.00,1117.00,
2015,1,"MQ","Envoy Air","LAX","Los Angeles, CA: Los Angeles International",31.00,12.00,1.87,2.00,0.17,0.00,7.95,1.00,1.00,725.00,103.00,79.00,14.00,0.00,529.00,
2015,1,"MQ","Envoy Air","DCA","Washington, DC: Ronald Reagan Washington National",154.00,46.00,6.13,0.96,15.42,0.00,23.48,23.00,0.00,3086.00,520.00,68.00,725.00,0.00,1773.00,
2015,1,"NK","Spirit Air Lines","ORD","Chicago, IL: Chicago O'Hare International",767.00,278.00,29.88,0.00,211.41,0.00,36.71,4.00,1.00,18549.00,2041.00,0.00,14114.00,0.00,2394.00,
2015,1,"NK","Spirit Air Lines","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1082.00,268.00,41.99,3.72,180.25,0.00,42.04,16.00,3.00,13764.00,2177.00,200.00,8921.00,0.00,2466.00,
2015,1,"NK","Spirit Air Lines","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",248.00,72.00,13.76,0.10,48.39,1.41,8.34,2.00,0.00,3510.00,712.00,2.00,2120.00,62.00,614.00,
2015,1,"NK","Spirit Air Lines","BOS","Boston, MA: Logan International",124.00,24.00,4.97,0.00,14.76,1.00,3.26,8.00,0.00,1191.00,237.00,0.00,643.00,39.00,272.00,
2015,1,"NK","Spirit Air Lines","LAS","Las Vegas, NV: McCarran International",744.00,152.00,26.04,0.00,106.22,0.00,19.74,4.00,1.00,8459.00,1241.00,0.00,5649.00,0.00,1569.00,
2015,1,"NK","Spirit Air Lines","SAN","San Diego, CA: San Diego International",128.00,26.00,5.16,0.00,12.73,0.00,8.11,0.00,0.00,1575.00,352.00,0.00,764.00,0.00,459.00,
2015,1,"NK","Spirit Air Lines","MCO","Orlando, FL: Orlando International",417.00,90.00,11.71,0.89,63.86,0.00,13.54,2.00,0.00,5121.00,495.00,29.00,3553.00,0.00,1044.00,
2015,1,"NK","Spirit Air Lines","PDX","Portland, OR: Portland International",35.00,4.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,239.00,0.00,0.00,239.00,0.00,0.00,
